7230,13470.0,35970.0,41970.0,,,,,,,,,,,,,,,
7410,30180.0,36450.0,42600.0,,,,,,,,,,,,,,,
7590,30630.0,36930.0,43230.0,,,,,,,,,,,,,,,
7770,30960.0,37410.0,43860.0,,,,,,,,,,,,,,,
7950,31290.0,37890.0,44490.0,,,,,,,,,,,,,,,
8130,31620.0,38370.0,83790.0,,,,,,,,,,,,,,,
8310,31950.0,38850.0,84420.0,,,,,,,,,,,,,,,
8490,32280.0,39330.0,85050.0,,,,,,,,,,,,,,,
8670,32610.0,39810.0,,,,,,,,,,,,,,,,
8850,32940.0,40290.0,,,,,,,,,,,,,,,,
9030,33270.0,40770.0,,,,,,,,,,,,,,,,
9210,33600.0,41250.0,,,,,,,,,,,,,,,,
9390,33930.0,41730.0,,,,,,,,,,,,,,,,
9570,34260.0,42210.0,,,,,,,,,,,,,,,,
9750,34590.0,42690.0,,,,,,,,,,,,,,,,
9930,34920.0,43170.0,,,,,,,,,,,,,,,,
10110,35250.0,43650.0,,,,,,,,,,,,,,,,
10290,35580.0,44130.0,,,,,,,,,,,,,,,,
10470,35910.0,44610.0,,,,,,,,,,,,,,,,
10650,36240.0,45090.0,,,,,,,,,,,,,,,,
10830,36570.0,84210.0,,,,,,,,,,,,,,,,
11010,36900.0,84690.0,,,,,,,,,,,,,,,,
11190,37230.0,85170.0,,,,,,,,,,,,,,,,
11370,37560.0,,,,,,,,,,,,,,,,,
11550,37890.0,,,,,,,,,,,,,,,,,
11730,38220.0,,,,,,,,,,,,,,,,,
11910,38550.0,,,,,,,,,,,,,,,,,
12090,38880.0,,,,,,,,,,,,,,,,,
12270,39210.0,,,,,,,,,,,,,,,,,
12450,39540.0,,,,,,,,,,,,,,,,,
12630,39870.0,,,,,,,,,,,,,,,,,
12840,40200.0,,,,,,,,,,,,,,,,,
13170,40530.0,,,,,,,,,,,,,,,,,
13410,40860.0,,,,,,,,,,,,,,,,,
13590,41190.0,,,,,,,,,,,,,,,,,
30180,41520.0,,,,,,,,,,,,,,,,,
30420,41850.0,,,,,,,,,,,,,,,,,
30660,42180.0,,,,,,,,,,,,,,,,,
30840,42510.0,,,,,,,,,,,,,,,,,
31020,42840.0,,,,,,,,,,,,,,,,,
31200,43170.0,,,,,,,,,,,,,,,,,
31380,43500.0,,,,,,,,,,,,,,,,,
31560,43830.0,,,,,,,,,,,,,,,,,
31740,44160.0,,,,,,,,,,,,,,,,,
31920,44490.0,,,,,,,,,,,,,,,,,
32100,44820.0,,,,,,,,,,,,,,,,,
32280,83820.0,,,,,,,,,,,,,,,,,
32460,84150.0,,,,,,,,,,,,,,,,,
32640,84480.0,,,,,,,,,,,,,,,,,
32820,84810.0,,,,,,,,,,,,,,,,,
33000,85140.0,,,,,,,,,,,,,,,,,
33180,85470.0,,,,,,,,,,,,,,,,,
33360,85800.0,,,,,,,,,,,,,,,,,
33540,,,,,,,,,,,,,,,,,,
33720,,,,,,,,,,,,,,,,,,
33900,,,,,,,,,,,,,,,,,,
34080,,,,,,,,,,,,,,,,,,
34260,,,,,,,,,,,,,,,,,,
34440,,,,,,,,,,,,,,,,,,
34620,,,,,,,,,,,,,,,,,,
34800,,,,,,,,,,,,,,,,,,
34980,,,,,,,,,,,,,,,,,,
35160,,,,,,,,,,,,,,,,,,
35340,,,,,,,,,,,,,,,,,,
35520,,,,,,,,,,,,,,,,,,
35700,,,,,,,,,,,,,,,,,,
35880,,,,,,,,,,,,,,,,,,
36060,,,,,,,,,,,,,,,,,,
36240,,,,,,,,,,,,,,,,,,
36420,,,,,,,,,,,,,,,,,,
36600,,,,,,,,,,,,,,,,,,
36780,,,,,,,,,,,,,,,,,,
36960,,,,,,,,,,,,,,,,,,
37140,,,,,,,,,,,,,,,,,,
37320,,,,,,,,,,,,,,,,,,
37500,,,,,,,,,,,,,,,,,,
37680,,,,,,,,,,,,,,,,,,
37860,,,,,,,,,,,,,,,,,,
38040,,,,,,,,,,,,,,,,,,
38220,,,,,,,,,,,,,,,,,,
38400,,,,,,,,,,,,,,,,,,
38580,,,,,,,,,,,,,,,,,,
38760,,,,,,,,,,,,,,,,,,
38940,,,,,,,,,,,,,,,,,,
39120,,,,,,,,,,,,,,,,,,
39300,,,,,,,,,,,,,,,,,,
39480,,,,,,,,,,,,,,,,,,
39660,,,,,,,,,,,,,,,,,,
39840,,,,,,,,,,,,,,,,,,
40020,,,,,,,,,,,,,,,,,,
40200,,,,,,,,,,,,,,,,,,
40380,,,,,,,,,,,,,,,,,,
40560,,,,,,,,,,,,,,,,,,
40740,,,,,,,,,,,,,,,,,,
40920,,,,,,,,,,,,,,,,,,
41100,,,,,,,,,,,,,,,,,,
41280,,,,,,,,,,,,,,,,,,
41460,,,,,,,,,,,,,,,,,,
41640,,,,,,,,,,,,,,,,,,
41820,,,,,,,,,,,,,,,,,,
42000,,,,,,,,,,,,,,,,,,
42180,,,,,,,,,,,,,,,,,,
42360,,,,,,,,,,,,,,,,,,
42540,,,,,,,,,,,,,,,,,,
42720,,,,,,,,,,,,,,,,,,
42900,,,,,,,,,,,,,,,,,,
43080,,,,,,,,,,,,,,,,,,
43260,,,,,,,,,,,,,,,,,,
43440,,,,,,,,,,,,,,,,,,
43620,,,,,,,,,,,,,,,,,,
43800,,,,,,,,,,,,,,,,,,
43980,,,,,,,,,,,,,,,,,,
44160,,,,,,,,,,,,,,,,,,
44340,,,,,,,,,,,,,,,,,,
44520,,,,,,,,,,,,,,,,,,
44700,,,,,,,,,,,,,,,,,,
44880,,,,,,,,,,,,,,,,,,
45060,,,,,,,,,,,,,,,,,,
83880,,,,,,,,,,,,,,,,,,
84060,,,,,,,,,,,,,,,,,,
84240,,,,,,,,,,,,,,,,,,
84420,,,,,,,,,,,,,,,,,,
84600,,,,,,,,,,,,,,,,,,
84780,,,,,,,,,,,,,,,,,,
84960,,,,,,,,,,,,,,,,,,
85140,,,,,,,,,,,,,,,,,,
85320,,,,,,,,,,,,,,,,,,
85500,,,,,,,,,,,,,,,,,,
85680,,,,,,,,,,,,,,,,,,
85860,,,,,,,,,,,,,,,,,,
86040,,,,,,,,,,,,,,,,,,
